ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,codeReference,status,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID.y
otom1276-aes,otom1276,aes,6,aes-extinct,Otomaco (NOCODE_Otomaco-NOCODE_Otomaco) = 10 (Extinct).,NA,NA,extinct,Otomaco-Taparita,South America,7.869912,-70.997315,otom1276,NA,VE,NA,NA
hadz1240-aes,hadz1240,aes,3,aes-shifting,"Hadza (605-hts) = Threatened (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Hadza,Africa,-3.83115,35.0458,hadz1240,hts,TZ,NA,NA
lara1258-aes,lara1258,aes,5,aes-nearly_extinct,"Larrakiya (4530-lrg) = Critically Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Laragia,Australia,-12.4111,130.922,lara1258,lrg,AU,NA,NA
dama1272-aes,dama1272,aes,3,aes-shifting,"Damal (201-uhn) = Threatened (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Damal,Papunesia,-4.17345,137.496,dama1272,uhn,ID,NA,NA
coto1248-aes,coto1248,aes,6,aes-extinct,Cotoname (xcn-xcn) = 10 (Extinct).,NA,NA,extinct,Cotoname,North America,25.9116,-97.3956,coto1248,xcn,MX,NA,NA
sech1236-aes,sech1236,aes,6,aes-extinct,Sechuran (NOCODE_Sechuran-NOCODE_Sechuran) = 10 (Extinct).,NA,NA,extinct,Sechuran,South America,-5.568969,-80.828247,sech1236,NA,PE,NA,NA
kung1259-aes,kung1259,aes,6,aes-extinct,Kungarakany (6660-ggk) = Dormant,hh:hel:Campbell:ElCat,NA,extinct,Kungarakany,Australia,-12.7,130.881,kung1259,ggk,AU,NA,NA
otii1244-aes,otii1244,aes,6,aes-extinct,Oti (oti-oti) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Oti,South America,-24.3153231,-50.5580261,otii1244,oti,BR,NA,NA
cani1243-aes,cani1243,aes,6,aes-extinct,Canichana (2913-caz) = Dormant,hh:hel:Campbell:ElCat,NA,extinct,Canichana,South America,-14.3058,-64.944455,cani1243,caz,BO,NA,NA
anem1249-aes,anem1249,aes,3,aes-shifting,"Anem (10806-anz) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Anem,Papunesia,-5.54836,148.993,anem1249,anz,PG,NA,NA
sape1238-aes,sape1238,aes,6,aes-extinct,Sapé (2749-spc) = Dormant,hh:hel:Campbell:ElCat,NA,extinct,Sapé,South America,4.0735661,-62.9666521,sape1238,spc,VE,NA,NA
pira1253-aes,pira1253,aes,2,aes-threatened,"Pirahã (2952-myp) = Vulnerable (60 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Pirahã,South America,-6.77713,-61.8167,pira1253,myp,BR,NA,NA
zuni1245-aes,zuni1245,aes,3,aes-shifting,"Zuni (627-zun) = Threatened (60 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Zuni,North America,35.0056,-108.782,zuni1245,zun,US,NA,NA
rama1271-aes,rama1271,aes,6,aes-extinct,Ramanos (NOCODE_Ramanos-NOCODE_Ramanos) = 10 (Extinct).,NA,NA,extinct,Ramanos,South America,-14.3019482,-67.3590894,rama1271,NA,BO,NA,NA
cams1241-aes,cams1241,aes,3,aes-shifting,"Camsá (1516-kbh) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Camsá,South America,1.14537,-76.8931,cams1241,kbh,CO,NA,NA
tonk1249-aes,tonk1249,aes,6,aes-extinct,Tonkawa (tqw-tqw) = 9 (Dormant). Language of registered tribe: Tonkawa Tribe of Indians of Oklahoma.,hh:h:Ethnologue:25,NA,extinct,Tonkawa,North America,30.25,-96.75,tonk1249,tqw,US,NA,NA
alse1251-aes,alse1251,aes,6,aes-extinct,Alsea (aes-aes) = 10 (Extinct).,NA,NA,extinct,Alsea-Yaquina,North America,44.408,-123.94,alse1251,aes,US,NA,NA
bang1363-aes,bang1363,aes,3,aes-shifting,"Bangime (8172-dba) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Bangime,Africa,14.8116,-3.77092,bang1363,dba,ML,NA,NA
yura1255-aes,yura1255,aes,3,aes-shifting,"Yuracaré (1634-yuz) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Yuracaré,South America,-16.7479,-65.1224,yura1255,yuz,BO,NA,NA
yera1243-aes,yera1243,aes,3,aes-shifting,"Yerakai (10602-yra) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Yerakai,Papunesia,-4.28828,142.947,yera1243,yra,PG,NA,NA
taru1236-aes,taru1236,aes,5,aes-nearly_extinct,"Taruma (6969-tdm) = Critically Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Taruma,South America,-0.90963,-59.904786,taru1236,tdm,GY,NA,NA
chon1248-aes,chon1248,aes,6,aes-extinct,Chono (NOCODE_Chono-NOCODE_Chono) = 10 (Extinct).,NA,NA,extinct,Chono,South America,-44.298692,-73.879395,chon1248,NA,CL,NA,NA
laal1242-aes,laal1242,aes,3,aes-shifting,"Laal (576-gdm) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Laal,Africa,10.0063,17.6143,laal1242,gdm,TD,NA,NA
puin1248-aes,puin1248,aes,3,aes-shifting,"Puinave (2767-pui) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Puinave,South America,3.92974,-67.6886,puin1248,pui,CO;VE,NA,NA
chim1301-aes,chim1301,aes,6,aes-extinct,Chimariko (cid-cid) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Chimariko,North America,41,-123,chim1301,cid,US,NA,NA
papi1255-aes,papi1255,aes,4,aes-moribund,"Papi (2645-ppe) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Papi,Papunesia,-4.4725,142.011,papi1255,ppe,PG,NA,NA
natc1249-aes,natc1249,aes,6,aes-extinct,Natchez (10858-ncz) = Awakening,hh:hel:Campbell:ElCat,NA,extinct,Natchez,North America,31.75,-91.33,natc1249,ncz,US,NA,NA
tiwi1244-aes,tiwi1244,aes,3,aes-shifting,"Tiwi (2574-tiw) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Tiwi,Australia,-11.6308,130.949,tiwi1244,tiw,AU,NA,NA
mass1263-aes,mass1263,aes,4,aes-moribund,"Masep (2716-mvs) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Massep,Papunesia,-1.74679,138.294,mass1263,mvs,ID,NA,NA
kehu1238-aes,kehu1238,aes,4,aes-moribund,"Kehu (4386-khh) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Kehu,Papunesia,-3.19328,136.14,kehu1238,khh,ID,NA,NA
kara1497-aes,kara1497,aes,6,aes-extinct,Karami (2677-xar) = Extinct,hh:hel:Moseley:Atlas:2010,NA,extinct,Karami,Papunesia,-7.13333,143.117,kara1497,xar,PG,NA,NA
esse1238-aes,esse1238,aes,6,aes-extinct,Esselen (esq-esq) = 9 (Dormant).,hh:h:Ethnologue:25,NA,extinct,Esselen,North America,36.5473,-121.867,esse1238,esq,US,NA,NA
guat1253-aes,guat1253,aes,5,aes-nearly_extinct,"Guató (2894-gta) = Critically Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Guató,South America,-17.8696,-57.2897,guat1253,gta,BR,NA,NA
suar1238-aes,suar1238,aes,3,aes-shifting,"Asaba (2687-seo) = Threatened (60 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Asabano,Papunesia,-4.95072,141.978,suar1238,seo,PG,NA,NA
lule1238-aes,lule1238,aes,6,aes-extinct,Lule (ule-ule) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Lule,South America,-25.221839,-61.887818,lule1238,ule,AR,NA,NA
burm1264-aes,burm1264,aes,3,aes-shifting,"Burmeso (4027-bzu) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Burmeso,Papunesia,-2.47582,138.203,burm1264,bzu,ID,NA,NA
gule1241-aes,gule1241,aes,6,aes-extinct,Gule (68-gly) = Extinct,hh:hel:Moseley:Atlas:2010,NA,extinct,Gule,Africa,11.8336,33.6929,gule1241,gly,SD,NA,NA
timo1237-aes,timo1237,aes,6,aes-extinct,Timote-Cuica (NOCODE_Timote-Cuica-NOCODE_Timote-Cuica) = 10 (Extinct).,NA,NA,extinct,Timote-Cuica,South America,8.848165,-70.975342,timo1237,NA,VE,NA,NA
molo1262-aes,molo1262,aes,3,aes-shifting,"Powle-Ma (4714-msl) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Molof,Papunesia,-3.41946,140.557,molo1262,msl,ID,NA,NA
kuot1243-aes,kuot1243,aes,3,aes-shifting,"Kuot (2229-kto) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kuot,Papunesia,-3.06952,151.537,kuot1243,kto,PG,NA,NA
timu1245-aes,timu1245,aes,6,aes-extinct,Timucua (tjm-tjm) = 10 (Extinct).,NA,NA,extinct,Timucua,North America,30.3027,-82.3132,timu1245,tjm,US,NA,NA
iton1250-aes,iton1250,aes,5,aes-nearly_extinct,"Itonama (2914-ito) = Critically Endangered (60 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Itonama,South America,-12.80431,-64.35748,iton1250,ito,BO,NA,NA
maib1239-aes,maib1239,aes,1,aes-not_endangered,Mai Brat (ayz-ayz) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Maybrat-Karon,Papunesia,-1.3679,132.591,maib1239,ayz,ID,NA,NA
moch1259-aes,moch1259,aes,6,aes-extinct,Mochica (631-) = Extinct,hh:hel:Moseley:Atlas:2010,NA,extinct,Mochica,South America,-8.01667,-79,moch1259,omc,PE,NA,NA
cayu1262-aes,cayu1262,aes,6,aes-extinct,Cayubaba (cyb-cyb) = 9 (Dormant).,hh:h:Ethnologue:25,NA,extinct,Cayubaba,South America,-13.2482,-65.4822,cayu1262,cyb,BO,NA,NA
basq1248-aes,basq1248,aes,2,aes-threatened,Basque (415-eus) = Vulnerable,hh:hel:Moseley:Atlas:2010,NA,threatened,Basque,Eurasia,43.2787,-1.31622,basq1248,eus,ES;FR,NA,NA
paez1247-aes,paez1247,aes,2,aes-threatened,"Paez (2964-pbb) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Páez,South America,2.61516,-76.31254,paez1247,pbb,CO,NA,NA
xuku1239-aes,xuku1239,aes,6,aes-extinct,Xukurú (xoo-xoo) = 9 (Dormant).,hh:h:Ethnologue:25,NA,extinct,Xukurú,South America,-8.6606156,-37.0869089,xuku1239,xoo,BR,NA,NA
mola1238-aes,mola1238,aes,6,aes-extinct,Molala (825-mbe) = Extinct,hh:hel:Moseley:Atlas:2010,NA,extinct,Molale,North America,44.556,-122.857,mola1238,mbe,US,NA,NA
kuja1239-aes,kuja1239,aes,3,aes-shifting,"Kujarge (575-vkj) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kujarge,Africa,11.7473,22.1956,kuja1239,vkj,TD,NA,NA
lafo1243-aes,lafo1243,aes,3,aes-shifting,"Lafofa (4478-laf) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Lafofa,Africa,10.3357,30.7331,lafo1243,laf,SD,NA,NA
sulk1246-aes,sulk1246,aes,3,aes-shifting,"Sulka (10810-sua) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Sulka,Papunesia,-5.03471,151.891,sulk1246,sua,PG,NA,NA
beto1236-aes,beto1236,aes,6,aes-extinct,Betoi (NOCODE_Betoi-NOCODE_Betoi) = 10 (Extinct).,NA,NA,extinct,Betoi-Jirara,South America,7.223906,-71.420238,beto1236,NA,VE,NA,NA
chit1248-aes,chit1248,aes,6,aes-extinct,Chitimacha (510-ctm) = Awakening,hh:hel:Campbell:ElCat,NA,extinct,Chitimacha,North America,30.3386,-90.9123,chit1248,ctm,US,NA,NA
kara1289-aes,kara1289,aes,6,aes-extinct,Karankawa (zkk-zkk) = 10 (Extinct).,NA,NA,extinct,Karankawa,North America,28.9082,-96.4856,kara1289,zkk,US,NA,NA
mimi1240-aes,mimi1240,aes,6,aes-extinct,Mimi-Gaudefroy (NOCODE_Mimi-Gaudefroy-NOCODE_Mimi-Gaudefroy) = 10 (Extinct).,NA,NA,extinct,Mimi-Gaudefroy,Africa,13.827507,21.11324,mimi1240,NA,TD,NA,NA
bira1253-aes,bira1253,aes,5,aes-nearly_extinct,"Ongota (4002-bxe) = Critically Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Ongota,Africa,5.29807,37.025,bira1253,bxe,ET,NA,NA
jira1235-aes,jira1235,aes,6,aes-extinct,Jirajaran (NOCODE_Jirajaran-NOCODE_Jirajaran) = 10 (Extinct).,NA,NA,extinct,Jirajaran,South America,10.57,-69.7,jira1235,NA,VE,NA,NA
dibi1240-aes,dibi1240,aes,3,aes-shifting,"Dibiyaso (10735-dby) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Dibiyaso,Papunesia,-7.82096,142.779,dibi1240,dby,PG,NA,NA
karo1304-aes,karo1304,aes,5,aes-nearly_extinct,"Karuk (2297-kyh) = Critically Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Karok,North America,41.8228,-123.315,karo1304,kyh,US,NA,NA
kuna1268-aes,kuna1268,aes,1,aes-not_endangered,Kunama (kun-kun) = 4 (Educational).,hh:h:Ethnologue:25,NA,not_endangered,Kunama,Africa,14.5879,37.5292,kuna1268,kun,ER;ET;SD,NA,NA
mara1266-aes,mara1266,aes,6,aes-extinct,Maratino (NOCODE_Maratino-NOCODE_Maratino) = 10 (Extinct).,NA,NA,extinct,Maratino,North America,24.339089,-98.576661,mara1266,NA,MX,NA,NA
yale1246-aes,yale1246,aes,3,aes-shifting,"Yalë (10682-nce) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Yale,Papunesia,-3.79762,141.566,yale1246,nce,PG,NA,NA
wage1238-aes,wage1238,aes,4,aes-moribund,"Wagiman (2576-waq) = Severely Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Wageman,Australia,-13.8627,131.893,wage1238,waq,AU,NA,NA
kapo1250-aes,kapo1250,aes,2,aes-threatened,"Kapori (1890-khp) = Vulnerable (60 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Kapori,Papunesia,-3.52696,139.766,kapo1250,khp,ID,NA,NA
smar1235-aes,smar1235,aes,4,aes-moribund,"Smärky Kanum (4465-kxq) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Smärky Kanum,Papunesia,-8.91812,140.897,smar1235,kxq,ID;PG,more1255,NA
sota1242-aes,sota1242,aes,4,aes-moribund,"Sota Kanum (4441-krz) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Sota Kanum,Papunesia,-8.40452,140.969,sota1242,krz,ID;PG,more1255,NA
ngka1235-aes,ngka1235,aes,3,aes-shifting,"Ngkâlmpw Kanum (4350-kcd) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Ngkontar Ngkolmpu,Papunesia,-8.87044,140.818,ngka1235,kcd,ID;PG,more1255,NA
badi1247-aes,badi1247,aes,4,aes-moribund,"Bädi Kanum (4384-khd) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Ngkontar Baedi,Papunesia,-8.85301,140.753,badi1247,khd,ID,more1255,NA
yeii1239-aes,yeii1239,aes,3,aes-shifting,Yei (jei-jei) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Yei,Papunesia,-7.87489,140.863,yeii1239,jei,ID;PG,more1255,NA
namb1293-aes,namb1293,aes,1,aes-not_endangered,Nambo (ncm-ncm) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Nambo,Papunesia,-8.74501,141.931,namb1293,ncm,PG,more1255,NA
neme1244-aes,neme1244,aes,1,aes-not_endangered,Neme (nex-nex) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Neme,Papunesia,-8.44877,141.849,neme1244,nex,PG,more1255,NA
nama1267-aes,nama1267,aes,3,aes-shifting,"Namat (4871-nkm) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Namat,Papunesia,-8.827,141.641,nama1267,nkm,PG,more1255,NA
nenn1238-aes,nenn1238,aes,3,aes-shifting,"Nen (4890-nqn) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Nen,Papunesia,-8.62183,142.032,nenn1238,nqn,PG,more1255,NA
nama1266-aes,nama1266,aes,1,aes-not_endangered,Nama (nmx-nmx) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Nama (Papua New Guinea),Papunesia,-8.66403,141.706,nama1266,nmx,PG,more1255,NA
dree1234-aes,dree1234,aes,6,aes-extinct,Dre (NOCODE_Dre-NOCODE_Dre) = 10 (Extinct).,NA,NA,extinct,Dre,Papunesia,-8.5,141.68,dree1234,NA,PG,more1255,NA
lenn1234-aes,lenn1234,aes,4,aes-moribund,Len (NOCODE_Len-NOCODE_Len) = 8a (Moribund).,NA,NA,moribund,Len,Papunesia,-9.12,142.1,lenn1234,NA,PG,more1255,NA
namo1246-aes,namo1246,aes,3,aes-shifting,"Namo (2152-mxw) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Namo,Papunesia,-9.12416,141.824,namo1246,mxw,PG,more1255,NA
blaf1238-aes,blaf1238,aes,2,aes-threatened,Blafe (bfh-bfh) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Mblafe-Ránmo,Papunesia,-8.56161,141.226,blaf1238,bfh,PG,more1255,NA
gunt1241-aes,gunt1241,aes,1,aes-not_endangered,Wartha Thuntai (gnt-gnt) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Warta Thuntai,Papunesia,-8.80806,141.253,gunt1241,gnt,PG,more1255,NA
aram1253-aes,aram1253,aes,1,aes-not_endangered,Aramba (stk-stk) = 4 (Educational).,hh:h:Ethnologue:25,NA,not_endangered,Arammba,Papunesia,-8.29593,141.445,aram1253,stk,PG,more1255,NA
rema1238-aes,rema1238,aes,4,aes-moribund,"Rema (10520-bow) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Rema,Papunesia,-8.41526,141.034,rema1238,bow,PG,more1255,NA
wara1294-aes,wara1294,aes,3,aes-shifting,"Komnzo (10748-tci) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Anta-Komnzo-Wára-Wérè-Kémä,Papunesia,-8.64917,141.52,wara1294,tci,PG,more1255,NA
kunj1246-aes,kunj1246,aes,1,aes-not_endangered,Kanja (pep-pep) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Kánchá,Papunesia,-8.92289,141.424,kunj1246,pep,PG,more1255,NA
kita1247-aes,kita1247,aes,6,aes-extinct,Kitan (zkt-zkt) = 10 (Extinct).,NA,NA,extinct,Kitan,Eurasia,44.3773,115.986,kita1247,zkt,CN,mong1349,NA
daur1238-aes,daur1238,aes,3,aes-shifting,"Dagur (3181-dta) = Endangered (80 percent certain, based on the evidence available); Sinkiang Dagur (8569-dta) = Threatened (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Dagur,Eurasia,48,124,daur1238,dta,CN;KZ;MN,mong1349,NA
mogh1245-aes,mogh1245,aes,6,aes-extinct,Mogholi (4657-mhj) = Dormant,hh:hel:Campbell:ElCat,NA,extinct,Mogholi,Eurasia,34.25,62.28,mogh1245,mhj,AF,mong1349,NA
midd1351-aes,midd1351,aes,6,aes-extinct,Middle Mongol (xng-xng) = 10 (Extinct).,NA,NA,extinct,Middle Mongol,Eurasia,48.72618,108.6745,midd1351,xng,MN,mong1349,NA
kham1281-aes,kham1281,aes,4,aes-moribund,"Khamnigan Mongol (8234-NOCODE_Khamnigan-Mongol) = Severely Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Khamnigan Mongol,Eurasia,49,117,kham1281,NA,CN,mong1349,NA
halh1238-aes,halh1238,aes,1,aes-not_endangered,"Mongolian, Halh (khk-khk) = 1 (National). Statutory national language (1992, Constitution, Article 8(1)).",hh:h:Ethnologue:25,NA,not_endangered,Halh Mongolian,Eurasia,48.32397,106.28874,halh1238,khk,MN;RU,mong1349,NA
kalm1243-aes,kalm1243,aes,3,aes-shifting,"Kalmyk-Oirat (3260-xal) = Threatened (60 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Oirad-Kalmyk-Darkhat,Eurasia,46.566667,45.316667,kalm1243,xal,CN;KZ;MN;RU,mong1349,NA
peri1253-aes,peri1253,aes,2,aes-threatened,"Ordos (10470-mvf) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Peripheral Mongolian,Eurasia,42.4208,110.157,peri1253,mvf,CN;MN,mong1349,NA
dark1243-aes,dark1243,aes,2,aes-threatened,"Darkhat (4106-drh) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Darkhat,Eurasia,50.623,99.4449,dark1243,drh,MN;RU,mong1349,kalm1243
mong1330-aes,mong1330,aes,2,aes-threatened,"Eastern Buryat (4006-bxm) = Vulnerable (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Mongolia Buriat,Eurasia,48.7686,109.005,mong1330,bxm,CN;MN;RU,mong1349,NA
russ1264-aes,russ1264,aes,3,aes-shifting,"Western Buryat (4012-bxr) = Endangered (60 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Russia Buriat,Eurasia,50.85331,105.5637,russ1264,bxr,MN;RU,mong1349,NA
chin1476-aes,chin1476,aes,2,aes-threatened,"Old Bargut (8558-bxu) = Threatened (60 percent certain, based on the evidence available); New Bargut (8557-bxu) = Vulnerable (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,China Buriat,Eurasia,48.7593,117.786,chin1476,bxu,CN;MN;RU,mong1349,NA
east2337-aes,east2337,aes,2,aes-threatened,"East Yugur (1208-yuy) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,East Yugur,Eurasia,38.83687,99.61725,east2337,yuy,CN,mong1349,NA
tuuu1240-aes,tuuu1240,aes,2,aes-threatened,"Huzhu (2088-mjg-huz) = Endangered (100 percent certain, based on the evidence available); Minhe Monguor (10471-mjg) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Monguoric,Eurasia,36.8177,102.117,tuuu1240,NA,CN,mong1349,NA
kang1281-aes,kang1281,aes,4,aes-moribund,"Kangjia (1210-kxs) = Severely Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Kangjia,Eurasia,35.043,101.254,kang1281,kxs,CN,mong1349,NA
dong1285-aes,dong1285,aes,2,aes-threatened,"Dongxiang (1209-sce) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Dongxiang,Eurasia,35.66354,103.38952,dong1285,sce,CN,mong1349,NA
bona1250-aes,bona1250,aes,3,aes-shifting,"Gansu Bonan (8198-peh) = Threatened (40 percent certain, based on the evidence available); Qinghai Bonan (8199-peh) = Threatened (100 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Bonan,Eurasia,35.515,102.01778,bona1250,peh,CN,mong1349,NA
minh1238-aes,minh1238,aes,2,aes-threatened,"Minhe Monguor (10471-mjg) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Mangghuer,Eurasia,36.33736,102.80434,minh1238,NA,CN,mong1349,NA
huzh1238-aes,huzh1238,aes,3,aes-shifting,"Huzhu (2088-mjg-huz) = Endangered (100 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Mongghul,Eurasia,36.84174,101.95904,huzh1238,mjg,CN,mong1349,NA
naml1240-aes,naml1240,aes,4,aes-moribund,"Namla (5148-naa) = Severely Endangered (60 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Namla,Papunesia,-3.58,140.66,naml1240,naa,ID,naml1239,NA
